,Aldaya(ES),Andros(FR),Bailleul(FR),Benesov(CZ),Bierun(PL),Eurodesserts(BE),Ferrières(FR),Issenheim(FR),Krasny(PL),LeMolay(FR),Mlc(FR),Ochsenfurt(ALL),Parets(ES),Rosenheim(ALL),Rotselaar(BE),Roumanie(RO),StJust(FR),Villecomtal(FR),Wevelgem(BE),0024 FR AIX (DC),0024 FR CHAPONNAY (DC),0024 FR LILPARK (DC),0024 FR METZ (DC),0024 FR PARIS NORD (DC),0024 FR PARIS SUD (DC),0024 FR TOULOUSE (DC),0024 FR TOURS (DC),0024 FR VALLET (DC),ACTIMEL,ACTIVIA,ALPRO,COTTAGE,DANACOL,DANETTE,DANIO,DANONE,DANONE YOGHURT,DANONINO,FJORD,GERVAIS,GERVITA,JOCKEY,LES 2 VACHES,LIGHT & FREE,OIKOS,TAILLEFINE,VELOUTE,Unnamed: 0,FLAG_CF,TRANSFORMABLE,INNO,IMPLUSE,Import_type,PREVISION_NATIONAL,COMMANDE_NATIONAL,ALLOUE_NATIONAL,LIVRE_NATIONAL,ECART_ALLOC_NATIONAL,RUPTURE_NATIONAL,RUPTURE_STKA_NATIONAL,NO_FORECAST_NAT,ECART_PREVISION_NAT,ECART_PREVISION_NAT_PERCENT,PREVISION,COMMANDE,ALLOUE,LIVRE,ECART_ALLOC,RUPTURE,RUPTURE_STKA,NO_FORECAST,ECART_PREVISON,ECART_PREVISION_PERCENT,CSL_ALLOC,CSL,PERTE_CSL_vs_ALLOC,CSL_ALLOC_NATIONAL,CSL_NATIONAL,PERTE_CSL_vs_ALLOC_NATIONAL,Cause_Pareto
3036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,370.0,216.0,216.0,216.0,0.0,0.0,0.0,0.0,-154.0,41.62162162162162,100.0,100.0,0.0,100.0,82.96969696969697,17.03030303030303,Production
3037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,665.0,437.0,437.0,437.0,0.0,0.0,0.0,0.0,-228.0,34.285714285714285,100.0,100.0,0.0,100.0,82.96969696969697,17.03030303030303,Production
3038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,9.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,4.0,-44.444444444444436,100.0,100.0,0.0,100.0,82.96969696969697,17.03030303030303,Production
3039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,18.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,6.0,-33.333333333333336,100.0,100.0,0.0,100.0,82.96969696969697,17.03030303030303,Production
3040,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,199.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,-64.0,32.1608040201005,100.0,100.0,0.0,100.0,82.96969696969697,17.03030303030303,Production
3041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,450.0,301.0,301.0,20.0,281.0,281.0,0.0,0.0,-149.0,33.111111111111114,100.0,6.64451827242525,93.35548172757477,100.0,82.96969696969697,17.03030303030303,Production
3042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,96.0,97.0,97.0,97.0,0.0,0.0,0.0,0.0,1.0,-1.0416666666666667,100.0,100.0,0.0,100.0,82.96969696969697,17.03030303030303,Production
3043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,0.0,0.0,0.0,0.0,0.0,2865.0,1650.0,1650.0,1369.0,281.0,281.0,0.0,0.0,-1215.0,42.40837696335078,297.0,225.0,225.0,225.0,0.0,0.0,0.0,0.0,-72.0,24.24242424242424,100.0,100.0,0.0,100.0,82.96969696969697,17.03030303030303,Production
3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1123.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,47.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,-5.0,10.638297872340424,100.0,100.0,0.0,85.17985611510791,75.10791366906477,10.071942446043153,Production
3045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1124.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,79.0,100.0,68.0,68.0,0.0,32.0,32.0,0.0,21.0,-26.58227848101265,68.0,68.0,0.0,85.17985611510791,75.10791366906477,10.071942446043153,Production
3046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,53.0,58.0,44.0,44.0,0.0,14.0,14.0,0.0,5.0,-9.433962264150944,75.86206896551724,75.86206896551724,0.0,85.17985611510791,75.10791366906477,10.071942446043153,Production
3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,74.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,-7.0,9.459459459459461,100.0,100.0,0.0,85.17985611510791,75.10791366906477,10.071942446043153,Production
3048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,37.0,53.0,53.0,34.0,19.0,19.0,0.0,0.0,16.0,-43.24324324324325,100.0,64.15094339622641,35.849056603773604,85.17985611510791,75.10791366906477,10.071942446043153,Production
3049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,100.0,121.0,121.0,96.0,25.0,25.0,0.0,0.0,21.0,-21.0,100.0,79.33884297520662,20.661157024793386,85.17985611510791,75.10791366906477,10.071942446043153,Production
3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1129.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,145.0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,-58.0,40.0,100.0,100.0,0.0,85.17985611510791,75.10791366906477,10.071942446043153,Production
3051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,103.0,103.0,83.0,57.0,26.0,46.0,20.0,0.0,0.0,0.0,80.58252427184465,55.33980582524271,25.24271844660195,85.17985611510791,75.10791366906477,10.071942446043153,Production
3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1131.0,0.0,0.0,0.0,0.0,0.0,724.0,695.0,592.0,522.0,70.0,173.0,103.0,0.0,-29.0,4.0055248618784525,86.0,64.0,27.0,27.0,0.0,37.0,37.0,0.0,-22.0,25.58139534883721,42.1875,42.1875,0.0,85.17985611510791,75.10791366906477,10.071942446043153,Production
3053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1249.0,1.0,1.0,0.0,0.0,0.0,129.0,952.0,943.0,943.0,0.0,9.0,9.0,0.0,823.0,-637.984496124031,129.0,125.0,116.0,116.0,0.0,9.0,9.0,0.0,-4.0,3.1007751937984502,92.8,92.8,0.0,99.05462184873949,99.05462184873949,0.0,Production
3054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,433.0,461.0,416.0,416.0,0.0,45.0,45.0,0.0,28.0,-6.466512702078522,95.0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,-24.0,25.26315789473684,100.0,100.0,0.0,90.23861171366592,90.23861171366592,0.0,Production
3055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1251.0,0.0,0.0,0.0,0.0,0.0,433.0,461.0,416.0,416.0,0.0,45.0,45.0,0.0,28.0,-6.466512702078522,99.0,81.0,81.0,81.0,0.0,0.0,0.0,0.0,-18.0,18.181818181818183,100.0,100.0,0.0,90.23861171366592,90.23861171366592,0.0,Production
3056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,433.0,461.0,416.0,416.0,0.0,45.0,45.0,0.0,28.0,-6.466512702078522,63.0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,10.0,-15.873015873015873,100.0,100.0,0.0,90.23861171366592,90.23861171366592,0.0,Production
3057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1253.0,0.0,0.0,0.0,0.0,0.0,433.0,461.0,416.0,416.0,0.0,45.0,45.0,0.0,28.0,-6.466512702078522,125.0,135.0,135.0,135.0,0.0,0.0,0.0,0.0,10.0,-8.0,100.0,100.0,0.0,90.23861171366592,90.23861171366592,0.0,Production
3058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1254.0,0.0,0.0,0.0,0.0,0.0,433.0,461.0,416.0,416.0,0.0,45.0,45.0,0.0,28.0,-6.466512702078522,51.0,101.0,56.0,56.0,0.0,45.0,45.0,0.0,50.0,-98.0392156862745,55.44554455445545,55.44554455445545,0.0,90.23861171366592,90.23861171366592,0.0,Production
3059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,326.0,401.0,360.0,336.0,24.0,65.0,41.0,0.0,75.0,-23.00613496932516,89.77556109725685,83.79052369077306,5.985037406483784,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,1054.0,1202.0,1033.0,1032.0,1.0,170.0,169.0,0.0,148.0,-14.041745730550284,85.94009983361065,85.85690515806988,0.0831946755407671,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,284.0,132.0,132.0,132.0,0.0,0.0,0.0,0.0,-152.0,53.521126760563384,100.0,100.0,0.0,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,302.0,286.0,286.0,286.0,0.0,0.0,0.0,0.0,-16.0,5.298013245033113,100.0,100.0,0.0,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,71.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,54.0,-76.05633802816901,100.0,100.0,0.0,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,1200.0,640.0,640.0,640.0,0.0,0.0,0.0,0.0,-560.0,46.66666666666666,100.0,100.0,0.0,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,192.0,206.0,206.0,206.0,0.0,0.0,0.0,0.0,14.0,-7.291666666666668,100.0,100.0,0.0,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,158.0,176.0,176.0,176.0,0.0,0.0,0.0,0.0,18.0,-11.39240506329114,100.0,100.0,0.0,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,1.0,0.0,0.0,3936.0,3196.0,2986.0,2961.0,25.0,235.0,210.0,0.0,-740.0,18.800813008130078,23.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,5.0,-21.73913043478261,100.0,100.0,0.0,93.42928660826031,92.64705882352942,0.7822277847309067,Production
3068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,350.0,288.0,238.0,238.0,0.0,50.0,50.0,0.0,-62.0,17.714285714285715,119.0,84.0,34.0,34.0,0.0,50.0,50.0,0.0,-35.0,29.411764705882355,40.476190476190474,40.476190476190474,0.0,82.6388888888889,82.6388888888889,0.0,Production
3069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1301.0,0.0,0.0,0.0,0.0,0.0,350.0,288.0,238.0,238.0,0.0,50.0,50.0,0.0,-62.0,17.714285714285715,44.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,12.0,-27.272727272727273,100.0,100.0,0.0,82.6388888888889,82.6388888888889,0.0,Production
3070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,350.0,288.0,238.0,238.0,0.0,50.0,50.0,0.0,-62.0,17.714285714285715,90.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,-10.0,11.111111111111107,100.0,100.0,0.0,82.6388888888889,82.6388888888889,0.0,Production
3071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1303.0,0.0,0.0,0.0,0.0,0.0,350.0,288.0,238.0,238.0,0.0,50.0,50.0,0.0,-62.0,17.714285714285715,97.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,-29.0,29.896907216494853,100.0,100.0,0.0,82.6388888888889,82.6388888888889,0.0,Production
3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,1.0,0.0,1.0,0.0,0.0,726.0,2283.0,2283.0,2198.0,85.0,85.0,0.0,0.0,1557.0,-214.46280991735537,424.0,541.0,541.0,462.0,79.0,79.0,0.0,0.0,117.0,-27.59433962264151,100.0,85.39741219963031,14.602587800369674,100.0,96.27682873412176,3.723171265878236,Production
