,FLAG_CF,PREPARATION_DATE,PDT_COD,PDT_DSC,TRANSFORMABLE,INNO,IMPLUSE,Umbrella_Brand,Import_type,Usine,PLT_COD,PLT_DSC,PREVISION_NATIONAL,COMMANDE_NATIONAL,ALLOUE_NATIONAL,LIVRE_NATIONAL,ECART_ALLOC_NATIONAL,RUPTURE_NATIONAL,RUPTURE_STKA_NATIONAL,NO_FORECAST_NAT,ECART_PREVISION_NAT,ECART_PREVISION_NAT_PERCENT,PREVISION,COMMANDE,ALLOUE,LIVRE,ECART_ALLOC,RUPTURE,RUPTURE_STKA,NO_FORECAST,ECART_PREVISON,ECART_PREVISION_PERCENT,CSL_ALLOC,CSL,PERTE_CSL_vs_ALLOC,CSL_ALLOC_NATIONAL,CSL_NATIONAL,PERTE_CSL_vs_ALLOC_NATIONAL,Cause_Pareto
2383,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0080,0024 FR METZ (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,188,192,192,192,0,0,0,0,4,-2.127659574468085,100.0,100.0,0.0,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2384,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0081,0024 FR TOURS (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,232,263,231,231,0,32,32,0,31,-13.362068965517242,87.83269961977186,87.83269961977186,0.0,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2385,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0082,0024 FR VALLET (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,150,150,150,150,0,0,0,0,0,0.0,100.0,100.0,0.0,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2386,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0077,0024 FR LILPARK (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,210,240,240,240,0,0,0,0,30,-14.285714285714286,100.0,100.0,0.0,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2387,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0085,0024 FR TOULOUSE (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,197,211,211,211,0,0,0,0,14,-7.106598984771574,100.0,100.0,0.0,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2388,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0083,0024 FR CHAPONNAY (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,362,379,379,379,0,0,0,0,17,-4.696132596685083,100.0,100.0,0.0,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2389,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0079,0024 FR PARIS SUD (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,536,564,564,564,0,0,0,0,28,-5.223880597014926,100.0,100.0,0.0,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2390,0,2019-01-10,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Aldaya(ES),0078,0024 FR PARIS NORD (DC),2242,2630,2497,2430,67,200,133,0,388,-17.305976806422837,345,382,281,214,67,168,101,0,37,-10.72463768115942,73.56020942408377,56.02094240837696,17.539267015706805,94.94296577946768,92.39543726235742,2.5475285171102655,Previsions
2391,1,2019-01-10,121428,ACTIMEL FOREST FR 4x(10x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),244,1504,1481,1390,91,114,23,0,1260,-516.3934426229508,244,341,318,227,91,114,23,0,97,-39.75409836065574,93.25513196480938,66.56891495601172,26.686217008797655,98.47074468085107,92.42021276595744,6.050531914893625,Transport
2392,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0084,0024 FR AIX (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,241,211,211,211,0,0,0,0,-30,12.448132780082988,100.0,100.0,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2393,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0080,0024 FR METZ (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,145,196,196,196,0,0,0,0,51,-35.172413793103445,100.0,100.0,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2394,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0081,0024 FR TOURS (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,201,183,95,95,0,88,88,0,-18,8.955223880597014,51.91256830601093,51.91256830601093,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2395,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,134,115,115,115,0,0,0,0,-19,14.17910447761194,100.0,100.0,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2396,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0077,0024 FR LILPARK (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,104,110,110,110,0,0,0,0,6,-5.769230769230769,100.0,100.0,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2397,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0085,0024 FR TOULOUSE (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,170,167,167,167,0,0,0,0,-3,1.7647058823529411,100.0,100.0,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2398,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0083,0024 FR CHAPONNAY (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,287,253,253,253,0,0,0,0,-34,11.846689895470384,100.0,100.0,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2399,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0079,0024 FR PARIS SUD (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,497,419,170,170,0,249,249,0,-78,15.694164989939638,40.572792362768496,40.572792362768496,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2400,0,2019-01-11,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0078,0024 FR PARIS NORD (DC),1809,1920,1583,1583,0,337,337,0,111,-6.135986733001658,30,266,266,266,0,0,0,0,236,-786.6666666666666,100.0,100.0,0.0,82.44791666666667,82.44791666666667,0.0,Previsions
2401,1,2019-01-11,121428,ACTIMEL FOREST FR 4x(10x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),867,4218,4187,3769,418,449,31,0,3351,-386.5051903114187,867,545,545,129,416,416,0,0,-322,37.13956170703575,100.0,23.669724770642205,76.3302752293578,99.26505452821243,89.35514461830252,9.909909909909913,Transport
2402,1,2019-01-11,131289,ACTIMEL MULTI 3x(8x100g) FR,1,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),215,1881,1881,1831,50,50,0,0,1666,-774.8837209302326,215,120,120,70,50,50,0,0,-95,44.18604651162791,100.0,58.333333333333336,41.666666666666664,100.0,97.3418394471026,2.6581605528973995,Transport
2403,1,2019-01-11,131290,ACTIMEL RASP-BLUE 3x(8x100g) FR OD,1,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),195,1633,1633,1460,173,173,0,0,1438,-737.4358974358975,195,107,107,72,35,35,0,0,-88,45.12820512820513,100.0,67.28971962616822,32.71028037383178,100.0,89.40600122473974,10.59399877526026,Transport
2404,0,2019-01-11,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0080,0024 FR METZ (DC),274,334,207,142,65,192,127,0,60,-21.8978102189781,44,63,63,63,0,0,0,0,19,-43.18181818181818,100.0,100.0,0.0,61.97604790419161,42.51497005988024,19.46107784431137,Transport
2405,0,2019-01-11,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0081,0024 FR TOURS (DC),274,334,207,142,65,192,127,0,60,-21.8978102189781,7,52,3,2,1,50,49,0,45,-642.8571428571429,5.769230769230769,3.8461538461538463,1.923076923076923,61.97604790419161,42.51497005988024,19.46107784431137,Transport
2406,0,2019-01-11,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0082,0024 FR VALLET (DC),274,334,207,142,65,192,127,0,60,-21.8978102189781,47,38,4,3,1,35,34,0,-9,19.148936170212767,10.526315789473683,7.894736842105263,2.6315789473684204,61.97604790419161,42.51497005988024,19.46107784431137,Transport
2407,0,2019-01-11,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0077,0024 FR LILPARK (DC),274,334,207,142,65,192,127,0,60,-21.8978102189781,34,44,1,1,0,43,43,0,10,-29.41176470588235,2.272727272727273,2.272727272727273,0.0,61.97604790419161,42.51497005988024,19.46107784431137,Transport
2408,0,2019-01-11,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0085,0024 FR TOULOUSE (DC),274,334,207,142,65,192,127,0,60,-21.8978102189781,4,30,30,30,0,0,0,0,26,-650.0,100.0,100.0,0.0,61.97604790419161,42.51497005988024,19.46107784431137,Transport
2409,0,2019-01-11,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0083,0024 FR CHAPONNAY (DC),274,334,207,142,65,192,127,0,60,-21.8978102189781,51,43,43,43,0,0,0,0,-8,15.686274509803921,100.0,100.0,0.0,61.97604790419161,42.51497005988024,19.46107784431137,Transport
2410,0,2019-01-11,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0079,0024 FR PARIS SUD (DC),274,334,207,142,65,192,127,0,60,-21.8978102189781,87,64,63,0,63,64,1,0,-23,26.436781609195403,98.4375,0.0,98.4375,61.97604790419161,42.51497005988024,19.46107784431137,Transport
2411,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0084,0024 FR AIX (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,154,106,101,101,0,5,5,0,-48,31.16883116883117,95.28301886792453,95.28301886792453,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2412,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0080,0024 FR METZ (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,122,96,95,95,0,1,1,0,-26,21.311475409836067,98.95833333333334,98.95833333333334,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2413,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0081,0024 FR TOURS (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,399,305,302,302,0,3,3,0,-94,23.55889724310777,99.01639344262296,99.01639344262296,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2414,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0082,0024 FR VALLET (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,221,201,123,123,0,78,78,0,-20,9.049773755656108,61.19402985074627,61.19402985074627,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2415,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0077,0024 FR LILPARK (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,144,108,103,103,0,5,5,0,-36,25.0,95.37037037037037,95.37037037037037,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2416,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0085,0024 FR TOULOUSE (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,248,213,212,212,0,1,1,0,-35,14.112903225806452,99.53051643192488,99.53051643192488,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2417,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0083,0024 FR CHAPONNAY (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,435,314,313,313,0,1,1,0,-121,27.816091954022987,99.68152866242038,99.68152866242038,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2418,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0079,0024 FR PARIS SUD (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,350,298,298,298,0,0,0,0,-52,14.857142857142858,100.0,100.0,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2419,0,2019-01-12,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0078,0024 FR PARIS NORD (DC),2311,1867,1768,1768,0,99,99,0,-444,19.21246213760277,238,226,221,221,0,5,5,0,-12,5.042016806722689,97.78761061946902,97.78761061946902,0.0,94.69737546866631,94.69737546866631,0.0,Déploiement/Quarantaine
2420,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0080,0024 FR METZ (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,8,16,16,16,0,0,0,0,8,-100.0,100.0,100.0,0.0,100.0,28.985507246376812,71.01449275362319,Transport
2421,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0081,0024 FR TOURS (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,43,55,55,0,55,55,0,0,12,-27.906976744186046,100.0,0.0,100.0,100.0,28.985507246376812,71.01449275362319,Transport
2422,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0082,0024 FR VALLET (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,40,42,42,42,0,0,0,0,2,-5.0,100.0,100.0,0.0,100.0,28.985507246376812,71.01449275362319,Transport
2423,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0077,0024 FR LILPARK (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,17,7,7,0,7,7,0,0,-10,58.8235294117647,100.0,0.0,100.0,100.0,28.985507246376812,71.01449275362319,Transport
2424,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0085,0024 FR TOULOUSE (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,34,45,45,21,24,24,0,0,11,-32.35294117647059,100.0,46.666666666666664,53.333333333333336,100.0,28.985507246376812,71.01449275362319,Transport
2425,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0083,0024 FR CHAPONNAY (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,45,42,42,41,1,1,0,0,-3,6.666666666666667,100.0,97.61904761904762,2.3809523809523796,100.0,28.985507246376812,71.01449275362319,Transport
2426,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0079,0024 FR PARIS SUD (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,52,66,66,0,66,66,0,0,14,-26.923076923076923,100.0,0.0,100.0,100.0,28.985507246376812,71.01449275362319,Transport
2427,0,2019-01-12,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0078,0024 FR PARIS NORD (DC),269,414,414,120,294,294,0,0,145,-53.90334572490706,30,95,95,0,95,95,0,0,65,-216.66666666666666,100.0,0.0,100.0,100.0,28.985507246376812,71.01449275362319,Transport
2428,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0080,0024 FR METZ (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,30,22,21,21,0,1,1,0,-8,26.666666666666668,95.45454545454545,95.45454545454545,0.0,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2429,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0081,0024 FR TOURS (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,51,70,62,62,0,8,8,0,19,-37.254901960784316,88.57142857142857,88.57142857142857,0.0,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2430,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0082,0024 FR VALLET (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,54,82,73,73,0,9,9,0,28,-51.851851851851855,89.02439024390245,89.02439024390245,0.0,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2431,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0077,0024 FR LILPARK (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,38,21,19,5,14,16,2,0,-17,44.73684210526316,90.47619047619048,23.809523809523807,66.66666666666667,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2432,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0085,0024 FR TOULOUSE (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,56,55,54,40,14,15,1,0,-1,1.7857142857142858,98.18181818181819,72.72727272727273,25.454545454545453,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2433,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0083,0024 FR CHAPONNAY (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,71,83,72,72,0,11,11,0,12,-16.901408450704224,86.74698795180723,86.74698795180723,0.0,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2434,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0079,0024 FR PARIS SUD (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,50,84,65,45,20,39,19,0,34,-68.0,77.38095238095238,53.57142857142857,23.80952380952381,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2435,0,2019-01-12,140280,Activia chia/raspb/muesli 170g FR-copack,0,0,0,ACTIVIA,1,Roumanie(RO),0078,0024 FR PARIS NORD (DC),355,565,504,356,148,209,61,0,210,-59.15492957746479,5,106,100,0,100,106,6,0,101,-2020.0,94.33962264150944,0.0,94.33962264150944,89.20353982300885,63.008849557522126,26.194690265486727,Transport
2436,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0084,0024 FR AIX (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,229,152,152,152,0,0,0,0,-77,33.624454148471614,100.0,100.0,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2437,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0080,0024 FR METZ (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,345,291,291,291,0,0,0,0,-54,15.652173913043478,100.0,100.0,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2438,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0081,0024 FR TOURS (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,284,248,248,248,0,0,0,0,-36,12.67605633802817,100.0,100.0,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2439,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0082,0024 FR VALLET (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,149,191,129,10,119,181,62,0,42,-28.187919463087248,67.5392670157068,5.2356020942408374,62.30366492146596,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2440,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0077,0024 FR LILPARK (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,10,57,43,43,0,14,14,0,47,-470.0,75.43859649122807,75.43859649122807,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2441,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0085,0024 FR TOULOUSE (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,549,472,472,472,0,0,0,0,-77,14.025500910746812,100.0,100.0,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2442,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0083,0024 FR CHAPONNAY (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,390,371,371,371,0,0,0,0,-19,4.871794871794871,100.0,100.0,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2443,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0079,0024 FR PARIS SUD (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,559,303,271,271,0,32,32,0,-256,45.796064400715565,89.43894389438944,89.43894389438944,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2444,0,2019-01-14,120170,VELOUTE FRUIX PANACHE 125X12,0,0,0,VELOUTE,0,Villecomtal(FR),0078,0024 FR PARIS NORD (DC),2794,2265,2130,2011,119,254,135,0,-529,18.93342877594846,279,180,153,153,0,27,27,0,-99,35.483870967741936,85.0,85.0,0.0,94.03973509933775,88.78587196467991,5.253863134657834,Previsions
2445,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0084,0024 FR AIX (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,82,79,75,0,75,79,4,0,-3,3.658536585365854,94.9367088607595,0.0,94.9367088607595,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2446,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0080,0024 FR METZ (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,57,78,36,34,2,44,42,0,21,-36.8421052631579,46.15384615384615,43.58974358974359,2.564102564102562,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2447,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0081,0024 FR TOURS (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,75,50,3,0,3,50,47,0,-25,33.333333333333336,6.0,0.0,6.0,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2448,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0082,0024 FR VALLET (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,46,50,6,5,1,45,44,0,4,-8.695652173913043,12.0,10.0,2.0,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2449,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0077,0024 FR LILPARK (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,24,33,33,0,33,33,0,0,9,-37.5,100.0,0.0,100.0,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2450,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0085,0024 FR TOULOUSE (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,68,46,46,8,38,38,0,0,-22,32.35294117647059,100.0,17.391304347826086,82.6086956521739,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2451,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0083,0024 FR CHAPONNAY (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,42,54,49,49,0,5,5,0,12,-28.571428571428573,90.74074074074075,90.74074074074075,0.0,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2452,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0079,0024 FR PARIS SUD (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,84,72,48,0,48,72,24,0,-12,14.285714285714286,66.66666666666666,0.0,66.66666666666666,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2453,0,2019-01-14,140278,Activia almond/muesli/chia 170g FR-copac,0,0,0,ACTIVIA,1,Roumanie(RO),0078,0024 FR PARIS NORD (DC),560,662,482,256,226,406,180,0,102,-18.214285714285715,82,200,186,160,26,40,14,0,118,-143.90243902439025,93.0,80.0,13.0,72.80966767371602,38.670694864048336,34.138972809667685,Transport
2454,0,2019-01-15,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0084,0024 FR AIX (DC),2197,1863,1691,1688,3,175,172,0,-334,15.202548930359582,211,133,133,133,0,0,0,0,-78,36.96682464454976,100.0,100.0,0.0,90.76757917337628,90.60654857756307,0.16103059581320167,Previsions
2455,0,2019-01-15,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0080,0024 FR METZ (DC),2197,1863,1691,1688,3,175,172,0,-334,15.202548930359582,155,145,97,97,0,48,48,0,-10,6.451612903225806,66.89655172413794,66.89655172413794,0.0,90.76757917337628,90.60654857756307,0.16103059581320167,Previsions
2456,0,2019-01-15,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0081,0024 FR TOURS (DC),2197,1863,1691,1688,3,175,172,0,-334,15.202548930359582,287,199,133,132,1,67,66,0,-88,30.662020905923345,66.83417085427136,66.33165829145729,0.5025125628140756,90.76757917337628,90.60654857756307,0.16103059581320167,Previsions
2457,0,2019-01-15,121321,ACTIMEL MULTI 3x(8x100g) FR,0,0,0,ACTIMEL,1,Rotselaar(BE),0082,0024 FR VALLET (DC),2197,1863,1691,1688,3,175,172,0,-334,15.202548930359582,198,145,145,145,0,0,0,0,-53,26.767676767676768,100.0,100.0,0.0,90.76757917337628,90.60654857756307,0.16103059581320167,Previsions
