Aldaya(ES),Andros(FR),Bailleul(FR),Benesov(CZ),Bierun(PL),Eurodesserts(BE),Ferrières(FR),Issenheim(FR),Krasny(PL),LeMolay(FR),Mlc(FR),Ochsenfurt(ALL),Parets(ES),Rosenheim(ALL),Rotselaar(BE),Roumanie(RO),StJust(FR),Villecomtal(FR),Wevelgem(BE),0024 FR AIX (DC),0024 FR CHAPONNAY (DC),0024 FR LILPARK (DC),0024 FR METZ (DC),0024 FR PARIS NORD (DC),0024 FR PARIS SUD (DC),0024 FR TOULOUSE (DC),0024 FR TOURS (DC),0024 FR VALLET (DC),FLAG_CF,TRANSFORMABLE,INNO,IMPLUSE,Import_type,PREVISION_NATIONAL,COMMANDE_NATIONAL,ALLOUE_NATIONAL,LIVRE_NATIONAL,ECART_ALLOC_NATIONAL,RUPTURE_NATIONAL,RUPTURE_STKA_NATIONAL,NO_FORECAST_NAT,ECART_PREVISION_NAT,ECART_PREVISION_NAT_PERCENT,PREVISION,COMMANDE,ALLOUE,LIVRE,ECART_ALLOC,RUPTURE,RUPTURE_STKA,NO_FORECAST,ECART_PREVISON,ECART_PREVISION_PERCENT,CSL_ALLOC,CSL,PERTE_CSL_vs_ALLOC,CSL_ALLOC_NATIONAL,CSL_NATIONAL,PERTE_CSL_vs_ALLOC_NATIONAL,Cause_Pareto
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0,1310.0,695.0,632.0,63.0,678.0,615.0,0.0,-56.0,4.099560761346998,143.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,-23.0,16.083916083916083,100.0,100.0,0.0,53.05343511450382,48.2442748091603,4.809160305343518,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,37.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,17.0,-45.94594594594594,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,1.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,74.0,-7400.0,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,46.0,141.0,141.0,141.0,0.0,0.0,0.0,0.0,95.0,-206.5217391304348,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,30.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,45.0,-150.0,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,106.0,277.0,138.0,138.0,0.0,139.0,139.0,0.0,171.0,-161.32075471698113,49.81949458483754,49.81949458483754,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,441.0,313.0,313.0,313.0,0.0,0.0,0.0,0.0,-128.0,29.0249433106576,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,261.0,255.0,255.0,255.0,0.0,0.0,0.0,0.0,-6.0,2.2988505747126435,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,41.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,209.0,-509.7560975609757,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1093.0,1483.0,1344.0,1344.0,0.0,139.0,139.0,0.0,390.0,-35.681610247026526,24.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,19.0,-79.16666666666667,100.0,100.0,0.0,90.62710721510452,90.62710721510452,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,101.0,254.0,164.0,108.0,56.0,146.0,90.0,0.0,153.0,-151.4851485148515,1.0,28.0,3.0,3.0,0.0,25.0,25.0,0.0,27.0,-2700.0,10.714285714285714,10.714285714285714,0.0,64.56692913385827,42.51968503937008,22.047244094488182,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,101.0,254.0,164.0,108.0,56.0,146.0,90.0,0.0,153.0,-151.4851485148515,14.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,-14.285714285714285,100.0,100.0,0.0,64.56692913385827,42.51968503937008,22.047244094488182,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,101.0,254.0,164.0,108.0,56.0,146.0,90.0,0.0,153.0,-151.4851485148515,22.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,7.0,-31.818181818181817,100.0,100.0,0.0,64.56692913385827,42.51968503937008,22.047244094488182,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,101.0,254.0,164.0,108.0,56.0,146.0,90.0,0.0,153.0,-151.4851485148515,30.0,84.0,57.0,8.0,49.0,76.0,27.0,0.0,54.0,-180.0,67.85714285714286,9.523809523809524,58.33333333333334,64.56692913385827,42.51968503937008,22.047244094488182,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,101.0,254.0,164.0,108.0,56.0,146.0,90.0,0.0,153.0,-151.4851485148515,34.0,97.0,59.0,52.0,7.0,45.0,38.0,0.0,63.0,-185.29411764705884,60.82474226804123,53.60824742268043,7.21649484536082,64.56692913385827,42.51968503937008,22.047244094488182,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,80.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,-62.0,77.5,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,30.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,-16.0,53.33333333333334,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,87.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-71.0,81.60919540229884,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,32.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,-16.0,50.0,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,65.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,-32.0,49.23076923076921,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,88.0,160.0,160.0,160.0,0.0,0.0,0.0,0.0,72.0,-81.81818181818181,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,58.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,-21.0,36.206896551724135,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,52.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,-21.0,40.384615384615394,100.0,100.0,0.0,98.08,72.0,26.08,Previsions
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,625.0,613.0,450.0,163.0,175.0,12.0,0.0,-107.0,14.617486338797814,240.0,300.0,288.0,125.0,163.0,175.0,12.0,0.0,60.0,-25.0,96.0,41.66666666666667,54.33333333333333,98.08,72.0,26.08,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,86.0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,15.0,-17.441860465116278,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,160.0,141.0,141.0,141.0,0.0,0.0,0.0,0.0,-19.0,11.875,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,38.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,25.0,-65.78947368421052,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,76.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,-18.0,23.684210526315788,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,52.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,7.0,-13.461538461538465,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,52.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,7.0,-13.461538461538465,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,1.0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,68.0,-6800.0,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,601.0,601.0,601.0,0.0,0.0,0.0,0.0,87.0,-16.926070038910506,49.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,2.0,-4.081632653061225,100.0,100.0,0.0,100.0,100.0,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,903.0,526.0,465.0,415.0,50.0,111.0,61.0,0.0,-377.0,41.749723145071975,63.0,38.0,34.0,33.0,1.0,5.0,4.0,0.0,-25.0,39.68253968253968,89.47368421052632,86.8421052631579,2.6315789473684106,88.40304182509506,78.89733840304183,9.50570342205323,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,903.0,526.0,465.0,415.0,50.0,111.0,61.0,0.0,-377.0,41.749723145071975,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,10000.0,100.0,100.0,0.0,88.40304182509506,78.89733840304183,9.50570342205323,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,903.0,526.0,465.0,415.0,50.0,111.0,61.0,0.0,-377.0,41.749723145071975,25.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,-10.0,40.0,100.0,0.0,100.0,88.40304182509506,78.89733840304183,9.50570342205323,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,903.0,526.0,465.0,415.0,50.0,111.0,61.0,0.0,-377.0,41.749723145071975,37.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,-14.0,37.83783783783785,100.0,100.0,0.0,88.40304182509506,78.89733840304183,9.50570342205323,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,903.0,526.0,465.0,415.0,50.0,111.0,61.0,0.0,-377.0,41.749723145071975,180.0,105.0,48.0,48.0,0.0,57.0,57.0,0.0,-75.0,41.66666666666666,45.714285714285715,45.714285714285715,0.0,88.40304182509506,78.89733840304183,9.50570342205323,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,903.0,526.0,465.0,415.0,50.0,111.0,61.0,0.0,-377.0,41.749723145071975,79.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,-35.0,44.303797468354425,100.0,100.0,0.0,88.40304182509506,78.89733840304183,9.50570342205323,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,903.0,526.0,465.0,415.0,50.0,111.0,61.0,0.0,-377.0,41.749723145071975,519.0,299.0,299.0,265.0,34.0,34.0,0.0,0.0,-220.0,42.38921001926782,100.0,88.62876254180601,11.371237458193988,88.40304182509506,78.89733840304183,9.50570342205323,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.0,874.0,829.0,767.0,62.0,107.0,45.0,0.0,-598.0,40.625,53.0,32.0,2.0,2.0,0.0,30.0,30.0,0.0,-21.0,39.62264150943396,6.25,6.25,0.0,94.8512585812357,87.75743707093821,7.093821510297487,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.0,874.0,829.0,767.0,62.0,107.0,45.0,0.0,-598.0,40.625,0.0,16.0,16.0,16.0,0.0,0.0,0.0,1.0,16.0,10000.0,100.0,100.0,0.0,94.8512585812357,87.75743707093821,7.093821510297487,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1472.0,874.0,829.0,767.0,62.0,107.0,45.0,0.0,-598.0,40.625,47.0,29.0,29.0,0.0,29.0,29.0,0.0,0.0,-18.0,38.29787234042553,100.0,0.0,100.0,94.8512585812357,87.75743707093821,7.093821510297487,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.0,874.0,829.0,767.0,62.0,107.0,45.0,0.0,-598.0,40.625,56.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,-21.0,37.5,100.0,100.0,0.0,94.8512585812357,87.75743707093821,7.093821510297487,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.0,874.0,829.0,767.0,62.0,107.0,45.0,0.0,-598.0,40.625,92.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,-35.0,38.04347826086956,100.0,100.0,0.0,94.8512585812357,87.75743707093821,7.093821510297487,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.0,874.0,829.0,767.0,62.0,107.0,45.0,0.0,-598.0,40.625,296.0,171.0,171.0,171.0,0.0,0.0,0.0,0.0,-125.0,42.229729729729726,100.0,100.0,0.0,94.8512585812357,87.75743707093821,7.093821510297487,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1472.0,874.0,829.0,767.0,62.0,107.0,45.0,0.0,-598.0,40.625,928.0,534.0,519.0,486.0,33.0,48.0,15.0,0.0,-394.0,42.456896551724135,97.19101123595509,91.01123595505621,6.17977528089888,94.8512585812357,87.75743707093821,7.093821510297487,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1678.0,1928.0,1789.0,1789.0,0.0,139.0,139.0,0.0,250.0,-14.898688915375445,184.0,252.0,252.0,252.0,0.0,0.0,0.0,0.0,68.0,-36.95652173913044,100.0,100.0,0.0,92.79045643153528,92.79045643153528,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1678.0,1928.0,1789.0,1789.0,0.0,139.0,139.0,0.0,250.0,-14.898688915375445,153.0,157.0,157.0,157.0,0.0,0.0,0.0,0.0,4.0,-2.6143790849673203,100.0,100.0,0.0,92.79045643153528,92.79045643153528,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1678.0,1928.0,1789.0,1789.0,0.0,139.0,139.0,0.0,250.0,-14.898688915375445,210.0,108.0,108.0,108.0,0.0,0.0,0.0,0.0,-102.0,48.57142857142857,100.0,100.0,0.0,92.79045643153528,92.79045643153528,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1678.0,1928.0,1789.0,1789.0,0.0,139.0,139.0,0.0,250.0,-14.898688915375445,143.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,-53.0,37.06293706293707,100.0,100.0,0.0,92.79045643153528,92.79045643153528,0.0,Previsions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1678.0,1928.0,1789.0,1789.0,0.0,139.0,139.0,0.0,250.0,-14.898688915375445,162.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,16.0,-9.876543209876543,100.0,100.0,0.0,92.79045643153528,92.79045643153528,0.0,Previsions
